volts,SOC
1.2042408481696338,0.00117096
1.2039607921584314,0.00117096
1.2036807361472293,0.00117096
1.203400680136027,0.00117096
1.2031206241248247,0.00117096
1.2028405681136225,0.00117096
1.2025605121024203,0.00117096
1.2022804560912181,0.00117096
1.2020004000800157,0.00117096
1.2017203440688136,0.00117096
1.2014402880576114,0.00117096
1.2011602320464092,0.00117096
1.2008801760352068,0.00117096
1.2006001200240046,0.00117096
1.2003200640128024,0.00117096
1.2000400080016,0.00117096
1.1997599519903979,0.00117096
1.1994798959791957,0.00117096
1.1991998399679935,0.00117096
1.198919783956791,0.00117096
1.198639727945589,0.00117096
1.1983596719343867,0.00117096
1.1980796159231843,0.00117096
1.1977995599119822,0.00117096
1.19751950390078,0.00117096
1.1972394478895778,0.00117096
1.1969593918783754,0.00117096
1.1966793358671732,0.00117096
1.196399279855971,0.00117096
1.1961192238447689,0.00117096
1.1958391678335665,0.00117096
1.1955591118223643,0.00117096
1.1952790558111621,0.00117096
1.1949989997999597,0.00117096
1.1947189437887575,0.00117096
1.1944388877775554,0.00117096
1.1941588317663532,0.00117096
1.1938787757551508,0.00117096
1.1935987197439486,0.00117096
1.1933186637327464,0.00117096
1.193038607721544,0.00117096
1.1927585517103418,0.00117096
1.1924784956991397,0.00117096
1.1921984396879375,0.00117096
1.191918383676735,0.00117096
1.191638327665533,0.00117096
1.1913582716543307,0.00117096
1.1910782156431285,0.00117096
1.1907981596319261,0.00117096
1.190518103620724,0.00117096
1.1902380476095218,0.00117096
1.1899579915983194,0.00117096
1.1896779355871172,0.00117096
1.189397879575915,0.00117096
1.1891178235647129,0.00117096
1.1888377675535104,0.00117096
1.1885577115423083,0.00117096
1.188277655531106,0.00117096
1.1879975995199037,0.00117096
1.1877175435087015,0.00117096
1.1874374874974993,0.00117096
1.1871574314862972,0.00117096
1.1868773754750948,0.00117096
1.1865973194638926,0.00117096
1.1863172634526904,0.00117096
1.1860372074414882,0.00117096
1.1857571514302858,0.00117096
1.1854770954190836,0.00117096
1.1851970394078815,0.00117096
1.184916983396679,0.00117096
1.1846369273854769,0.00117096
1.1843568713742747,0.00117096
1.1840768153630725,0.00117096
1.1837967593518701,0.00117096
1.183516703340668,0.00117096
1.1832366473294658,0.00117096
1.1829565913182636,0.00117096
1.1826765353070612,0.00117096
1.182396479295859,0.00117096
1.1821164232846568,0.00117096
1.1818363672734544,0.00117096
1.1815563112622522,0.00117096
1.18127625525105,0.00117096
1.1809961992398479,0.00117096
1.1807161432286455,0.00117096
1.1804360872174433,0.00117096
1.1801560312062411,0.00117096
1.1798759751950387,0.00117096
1.1795959191838365,0.00117096
1.1793158631726344,0.00117096
1.1790358071614322,0.00117096
1.1787557511502298,0.00117096
1.1784756951390276,0.00117096
1.1781956391278254,0.00117096
1.1779155831166233,0.00117096
1.1776355271054209,0.00117096
1.1773554710942187,0.00117096
1.1770754150830165,0.00117096
1.176795359071814,0.00117096
1.176515303060612,0.00117096
1.1762352470494097,0.00117096
1.1759551910382076,0.00117096
1.1756751350270052,0.00117096
1.175395079015803,0.00117096
1.1751150230046008,0.00117096
1.1748349669933984,0.00117096
1.1745549109821962,0.00117096
1.174274854970994,0.00117096
1.1739947989597919,0.00117096
1.1737147429485895,0.00117096
1.1734346869373873,0.00117096
1.173154630926185,0.00117096
1.172874574914983,0.00117096
1.1725945189037805,0.00117096
1.1723144628925783,0.00117096
1.1720344068813762,0.00117096
1.1717543508701738,0.00117096
1.1714742948589716,0.00117096
1.1711942388477694,0.00117096
1.1709141828365672,0.00117096
1.1706341268253648,0.00117096
1.1703540708141627,0.00117096
1.1700740148029605,0.00117096
1.169793958791758,0.00117096
1.169513902780556,0.00117096
1.1692338467693537,0.00117096
1.1689537907581515,0.00117096
1.1686737347469491,0.00117096
1.168393678735747,0.00117096
1.1681136227245448,0.00117096
1.1678335667133426,0.00117096
1.1675535107021402,0.00117096
1.167273454690938,0.00117096
1.1669933986797358,0.00117096
1.1667133426685334,0.00117096
1.1664332866573313,0.00117096
1.166153230646129,0.00117096
1.165873174634927,0.00117096
1.1655931186237245,0.00117096
1.1653130626125223,0.00117096
1.1650330066013201,0.00117096
1.1647529505901177,0.00117096
1.1644728945789156,0.00117096
1.1641928385677134,0.00117096
1.1639127825565112,0.00117096
1.1636327265453088,0.00117096
1.1633526705341066,0.00117096
1.1630726145229044,0.00117096
1.1627925585117023,0.00117096
