,SOC,volts
53,0.13283208020050125,0.2024004493596896
54,0.13533834586466165,0.2019689309604657
55,0.13784461152882205,0.20152034829735632
56,0.14035087719298245,0.2010409608658744
57,0.14285714285714285,0.20052256368663596
58,0.14536340852130325,0.1999640267293233
59,0.14786967418546365,0.1993445304840226
60,0.15037593984962405,0.19866696474154139
61,0.15288220551378445,0.19791646841377641
62,0.15538847117794485,0.19707937508367696
63,0.15789473684210525,0.19614522764006795
64,0.16040100250626566,0.19510476351685666
65,0.16290726817042606,0.19393765688333736
66,0.16541353383458646,0.1926353314940578
67,0.16791979949874686,0.191183687994179
68,0.17042606516290726,0.18959126350472963
69,0.17293233082706766,0.1878663352631579
70,0.17543859649122806,0.18603634162828947
71,0.17794486215538846,0.18411201921173903
72,0.18045112781954886,0.18211961421295178
73,0.18295739348370926,0.18007657687121037
74,0.18546365914786966,0.17801856289594953
75,0.18796992481203006,0.17596268389037115
76,0.19047619047619047,0.17395419981566826
77,0.19298245614035087,0.17200564825127335
78,0.19548872180451127,0.17012507384186276
79,0.19799498746867167,0.16832176040747032
80,0.20050125313283207,0.16656518365131578
81,0.20300751879699247,0.1648269987775892
82,0.20551378446115287,0.16309848348684214
83,0.20802005012531327,0.16137006139704105
84,0.21052631578947367,0.15965660699490666
85,0.21303258145363407,0.1579648961581373
86,0.21553884711779447,0.15630969133398018
87,0.21804511278195488,0.15467759451370364
88,0.22055137844611528,0.15308110358234295
89,0.22305764411027568,0.15152641303419845
90,0.22556390977443608,0.15004532373271892
91,0.22807017543859648,0.1486894479796265
92,0.23057644110275688,0.1474633222509399
93,0.23308270676691728,0.14631886288298876
94,0.23558897243107768,0.14519591569548873
95,0.23809523809523808,0.14405851285714286
96,0.24060150375939848,0.14286231524132917
97,0.24310776942355888,0.1416013008246423
98,0.24561403508771928,0.14026985668930392
99,0.24812030075187969,0.13886779518311912
100,0.2506265664160401,0.13740407204220229
101,0.2531328320802005,0.13590314831918504
102,0.2556390977443609,0.13438823786184212
103,0.2581453634085213,0.13286887515272558
104,0.2606516290726817,0.13138158634246913
105,0.2631578947368421,0.12994205617996615
106,0.2656641604010025,0.12831905030802815
107,0.2681704260651629,0.12718877543778806
108,0.2706766917293233,0.1262875053650255
109,0.2731829573934837,0.12560081137521226
110,0.2756892230576441,0.1250578991122969
111,0.2781954887218045,0.12457846942760128
112,0.2807017543859649,0.1241162263157895
113,0.2832080200501253,0.12366155184574343
114,0.2857142857142857,0.12319453808035717
115,0.2882205513784461,0.12270251421992484
116,0.2907268170426065,0.12219365950521467
117,0.2932330827067669,0.12165213759155957
118,0.2957393483709273,0.1210804776085375
119,0.2982456140350877,0.12049364429541598
120,0.3007518796992481,0.11989193967256855
121,0.3032581453634085,0.11930210601503763
122,0.3057644110275689,0.11873808235265586
123,0.3082706766917293,0.11822381458161535
124,0.3107769423558897,0.11778350491874849
125,0.3132832080200501,0.1174058514050752
126,0.3157894736842105,0.11709579222410867
127,0.3182957393483709,0.11684491580645164
128,0.3208020050125313,0.11663656379092895
129,0.3233082706766917,0.11646260594227506
130,0.3258145363408521,0.11631620622119818
131,0.3283208020050125,0.11618314149648315
132,0.3308270676691729,0.11606413448944944
133,0.3333333333333333,0.1159582741935484
134,0.3358395989974937,0.11585840159107448
135,0.3383458646616541,0.1157616724107143
136,0.3408521303258145,0.11567186117481204
137,0.3433583959899749,0.11558461782439973
138,0.3458646616541353,0.11549969027164689
139,0.3483709273182957,0.1154167584162018
140,0.3508771929824561,0.11533284000000002
141,0.3533834586466165,0.11525247075187971
142,0.3558897243107769,0.11517018761096291
143,0.3583959899749373,0.11509097843560516
