time/s,Ecell/V,Capacity/mA.h,cycle number,Q discharge/mA.h,Q charge/mA.h
17717.85084155272,3.3274145,0.2947670325883721,0.0,0.0,0.2947670325883721
17722.8508417902,3.3279264,0.2948714282688245,0.0,0.0,0.2948714282688245
17727.85084202769,3.3283596,0.2949758241571274,0.0,0.0,0.2949758241571274
17732.85084226518,3.3287926,0.2950802203374227,0.0,0.0,0.2950802203374227
17737.85084250267,3.3291864,0.2951846158878045,0.0,0.0,0.2951846158878045
17742.85084274015,3.329659,0.2952890115265957,0.0,0.0,0.2952890115265957
17747.85084297764,3.3300526,0.2953934076040109,0.0,0.0,0.2953934076040109
17752.85084321513,3.3305252,0.2954978034014623,0.0,0.0,0.2954978034014623
17757.85084345262,3.3309581,0.2956021993106557,0.0,0.0,0.2956021993106557
17762.8508436901,3.3313913,0.2957065951071426,0.0,0.0,0.2957065951071426
17767.85084392759,3.3317063,0.2958109911355372,0.0,0.0,0.2958109911355372
17772.85084416508,3.3322968,0.2959153868793526,0.0,0.0,0.2959153868793526
17777.85084440256,3.3327301,0.2960197828070318,0.0,0.0,0.2960197828070318
17782.85084464005,3.3331237,0.2961241787020278,0.0,0.0,0.2961241787020278
17787.85084487754,3.3335569,0.2962285745258459,0.0,0.0,0.2962285745258459
17792.85084511503,3.3339508,0.2963329704830004,0.0,0.0,0.2963329704830004
17797.85084535251,3.3344231,0.2964373664236685,0.0,0.0,0.2964373664236685
17802.85084559,3.3348169,0.2965417624563926,0.0,0.0,0.2965417624563926
17807.85084582749,3.3353288,0.2966461582135239,0.0,0.0,0.2966461582135239
17812.85084606498,3.3357618,0.2967505541630209,0.0,0.0,0.2967505541630209
17817.85084630246,3.336195,0.2968549502820021,0.0,0.0,0.2968549502820021
17822.85084653995,3.3365886,0.296959346209644,0.0,0.0,0.296959346209644
17827.85084677744,3.3371398,0.2970637423254711,0.0,0.0,0.2970637423254711
17832.85084701492,3.3375337,0.2971681385177287,0.0,0.0,0.2971681385177287
17837.85084725241,3.3379667,0.2972725347722691,0.0,0.0,0.2972725347722691
17842.8508474899,3.3383999,0.2973769308880092,0.0,0.0,0.2973769308880092
17847.85084772739,3.3388331,0.2974813268921355,0.0,0.0,0.2974813268921355
17852.85084796487,3.3392267,0.2975857227552389,0.0,0.0,0.2975857227552389
17857.85084820236,3.3397779,0.2976901188459327,0.0,0.0,0.2976901188459327
17862.85084843985,3.3401718,0.2977945150230201,0.0,0.0,0.2977945150230201
17867.85084867734,3.3404868,0.2978989109824222,0.0,0.0,0.2978989109824222
17872.85084891482,3.3409591,0.2980033071604534,0.0,0.0,0.2980033071604534
17877.85084915231,3.341471,0.2981077032893645,0.0,0.0,0.2981077032893645
17882.8508493898,3.3419042,0.2982120991546699,0.0,0.0,0.2982120991546699
17887.85084962728,3.3422585,0.2983164951796827,0.0,0.0,0.2983164951796827
17892.85084986477,3.3426917,0.2984208911839497,0.0,0.0,0.2984208911839497
17897.85085010226,3.3432429,0.2985252873356845,0.0,0.0,0.2985252873356845
17902.85085033975,3.3435578,0.2986296832874497,0.0,0.0,0.2986296832874497
17907.85085057723,3.3440697,0.2987340794601247,0.0,0.0,0.2987340794601247
17912.85085081472,3.344424,0.29883847569834,0.0,0.0,0.29883847569834
17917.85085105221,3.3450148,0.2989428713820623,0.0,0.0,0.2989428713820623
17922.8508512897,3.3453298,0.2990472675448942,0.0,0.0,0.2990472675448942
17927.85085152718,3.3459203,0.2991516636202481,0.0,0.0,0.2991516636202481
17932.85085176467,3.3462746,0.2992560596168907,0.0,0.0,0.2992560596168907
17937.85085200216,3.3465896,0.2993604557392825,0.0,0.0,0.2993604557392825
17942.85085223964,3.3470228,0.2994648517293355,0.0,0.0,0.2994648517293355
