specific_capacity,voltage,direction
1711.483283,2.4238882,charge
1711.951551,2.4257212,charge
1712.419822,2.4275427,charge
1712.888093,2.4294598,charge
1713.356373,2.4311974,charge
1713.824643,2.4331717,charge
1714.292911,2.4350238,charge
1714.761179,2.4368608,charge
1715.229443,2.4387281,charge
1715.697701,2.4405153,charge
1716.165962,2.4424784,charge
1716.634226,2.4444029,charge
1717.102489,2.446198,charge
1717.57075,2.4480958,charge
1718.039013,2.4499328,charge
1718.507279,2.4517467,charge
1718.975547,2.4538202,charge
1719.443813,2.455512,charge
1719.912079,2.457303,charge
1720.38034,2.4591591,charge
1720.848602,2.4610534,charge
1721.316874,2.4629321,charge
1721.785149,2.4648111,charge
1722.253429,2.4666939,charge
1722.721712,2.4686298,charge
1723.189998,2.4705279,charge
1723.658282,2.4723303,charge
1724.126562,2.4741292,charge
1724.594836,2.4760692,charge
1725.063111,2.4779632,charge
1725.531385,2.4797812,charge
1725.999659,2.4817133,charge
1726.467939,2.4836724,charge
1726.936222,2.4854176,charge
1727.404497,2.4873998,charge
1727.872775,2.4891791,charge
1728.341045,2.4910581,charge
1728.809309,2.4928951,charge
1729.277574,2.4948618,charge
1729.745838,2.49663,charge
1730.214101,2.4985163,charge
1730.682364,2.5004144,charge
1731.15062,2.5022705,charge
1731.618874,2.504302,charge
1732.087122,2.5061657,charge
1732.555368,2.508136,charge
1733.023621,2.510015,charge
1733.491875,2.5118899,charge
1733.960135,2.5138798,charge
1734.42839,2.5157394,charge
1734.896637,2.5177293,charge
1735.36489,2.5195622,charge
1735.83314,2.5215137,charge
1736.301384,2.5234115,charge
1736.769633,2.5254281,charge
1737.237875,2.5272992,charge
1737.706117,2.5291171,charge
1738.174364,2.5311449,charge
1738.64261,2.5331078,charge
1739.110849,2.5350208,charge
1739.579096,2.5371327,charge
1740.047343,2.5390997,charge
1740.515582,2.5410852,charge
1740.983819,2.5431933,charge
1741.452058,2.5451906,charge
1741.920286,2.5471802,charge
1742.388514,2.5491853,charge
1742.856748,2.5512931,charge
1743.324993,2.5533628,charge
1743.793243,2.555196,charge
1744.261491,2.5572622,charge
1744.729739,2.5592442,charge
1745.197986,2.5612109,charge
1745.666232,2.5632043,charge
1746.134472,2.5651977,charge
1746.602718,2.5672026,charge
1747.070967,2.5692496,charge
1747.539216,2.5713117,charge
1748.007471,2.5733626,charge
1748.475722,2.5754361,charge
1748.943975,2.5775287,charge
1749.41222,2.5795453,charge
1749.880454,2.5815883,charge
1750.348688,2.5836122,charge
1750.81693,2.5856898,charge
1751.285177,2.5875418,charge
1751.753427,2.5899515,charge
1752.221676,2.5920253,charge
1752.689924,2.5942364,charge
1753.158174,2.5962679,charge
1753.626426,2.5984828,charge
1753.963589,2.600106,charge
1753.963598,2.5999875,charge
1753.963598,2.5654726,charge
1753.963598,2.5077467,charge
8.75E-06,2.4973283,dischage
0.465047544,2.1895547,dischage
0.930083339,2.0995171,dischage
1.395108273,2.0515788,dischage
1.860127704,2.0207224,dischage
2.325142566,1.9980115,dischage
2.790155397,1.9802308,dischage
3.255169335,1.9653257,dischage
3.720182009,1.9524714,dischage
4.185197095,1.9411829,dischage
4.650214847,1.9308451,dischage
5.115237005,1.9216112,dischage
5.580245212,1.9131409,dischage
6.045249873,1.9052091,dischage
6.510258099,1.8978082,dischage
6.975267344,1.890915,dischage
7.440286445,1.8843542,dischage
7.905313498,1.8781409,dischage
8.370335244,1.8722026,dischage
8.83535972,1.8664476,dischage
9.300381809,1.8612195,dischage
9.765401653,1.8560067,dischage
10.23042023,1.8512064,dischage
10.69544248,1.8463832,dischage
11.16046379,1.841942,dischage
11.62548196,1.8374623,dischage
12.09049767,1.8332043,dischage
12.55551193,1.8291755,dischage
13.02052177,1.825158,dischage
13.48553123,1.8213658,dischage
13.95054394,1.8176005,dischage
14.41555532,1.8139572,dischage
14.88057379,1.8103522,dischage
15.34559484,1.8070413,dischage
15.81061131,1.8036883,dischage
16.27561988,1.8004843,dischage
16.7406351,1.7973185,dischage
17.20565158,1.7941946,dischage
17.67066914,1.7911088,dischage
18.13568991,1.7881378,dischage
18.60070964,1.7853158,dischage
19.06573135,1.7825089,dischage
19.53074353,1.7796676,dischage
19.99575362,1.7769715,dischage
20.46076409,1.7742105,dischage
20.92577733,1.7717091,dischage
21.39077677,1.7690741,dischage
21.85577221,1.7665689,dischage
22.32075595,1.7639606,dischage
22.78574842,1.7615814,dischage
23.25074672,1.7592596,dischage
23.71574955,1.7568728,dischage
24.18075569,1.754528,dischage
24.64576796,1.7522175,dischage
25.11078033,1.7500676,dischage
25.57578681,1.7476732,dischage
26.04079656,1.7456338,dischage
26.50580007,1.7433234,dischage
26.97080676,1.7412841,dischage
27.43582884,1.7391264,dischage
27.90085345,1.7369802,dischage
28.36587229,1.7349868,dischage
28.8308848,1.7329743,dischage
29.29589456,1.7309159,dischage
29.76089585,1.7288079,dischage
30.22589697,1.7269175,dischage
30.69089383,1.7249279,dischage
31.15589366,1.7229803,dischage
31.62089502,1.7211435,dischage
32.08589905,1.7192225,dischage
32.55089919,1.7174162,dischage
33.01589606,1.7155297,dischage
33.48090092,1.7137233,dischage
33.94591223,1.7118292,dischage
34.41092461,1.7100801,dischage
34.87593426,1.7082891,dischage
35.34094333,1.7065171,dischage
35.80594232,1.7047719,dischage
36.27094966,1.7030343,dischage
36.73595621,1.7013731,dischage
37.20097609,1.6996585,dischage
37.66599682,1.6978712,dischage
38.13101355,1.6961604,dischage
38.59603832,1.6945527,dischage
39.06105516,1.6928074,dischage
39.52607415,1.6912913,dischage
39.99108942,1.6895232,dischage
40.45610002,1.6879536,dischage
40.92111667,1.6862886,dischage
41.38612985,1.6847649,dischage
41.85114081,1.6830808,dischage
42.31614644,1.6814883,dischage
42.78114881,1.6799226,dischage
43.24615429,1.6784561,dischage
43.7111554,1.6769094,dischage
44.1761505,1.6753361,dischage
44.64115024,1.6739231,dischage
45.10615661,1.6722887,dischage
45.5711545,1.6707764,dischage
46.0361507,1.6693596,dischage
46.50115084,1.6679046,dischage
46.96614574,1.6664114,dischage
47.43114071,1.6648877,dischage
47.89613985,1.663467,dischage
48.36114773,1.6619701,dischage
48.82615887,1.6605303,dischage
49.29116246,1.6591288,dischage
49.75617146,1.6576738,dischage
50.22116263,1.6563219,dischage
50.68615234,1.6548631,dischage
51.15114804,1.6534463,dischage
51.61614812,1.6520295,dischage
52.08114403,1.6506661,dischage
52.54613879,1.6492876,dischage
53.01113809,1.6479701,dischage
53.47613781,1.6465914,dischage
53.94114408,1.6452701,dischage
54.40614225,1.6438457,dischage
54.87113948,1.6425587,dischage
55.3361401,1.641119,dischage
55.80114391,1.6398932,dischage
56.26615391,1.6385221,dischage
56.73115683,1.6371512,dischage
57.196161,1.6358833,dischage
57.6611631,1.6346384,dischage
58.12616397,1.6332254,dischage
58.5911732,1.631992,dischage
59.05618665,1.6306705,dischage
59.52120022,1.6293799,dischage
59.98621087,1.6281234,dischage
60.45123215,1.6267753,dischage
60.91623987,1.6254731,dischage
61.38124509,1.6243312,dischage
61.8462378,1.6230023,dischage
62.31123653,1.6218948,dischage
62.77622886,1.6204666,dischage
63.24123378,1.6193132,dischage
63.70623423,1.6180186,dischage
64.1712245,1.6168081,dischage
64.63621467,1.6156051,dischage
65.10120293,1.61428,dischage
65.56619399,1.6131649,dischage
66.03117822,1.6118703,dischage
66.49616051,1.6106826,dischage
66.9611408,1.6094568,dischage
67.42612858,1.6082386,dischage
67.8911165,1.6070318,dischage
68.35611268,1.605974,dischage
68.82110225,1.6046144,dischage
69.28608813,1.6034573,dischage
69.75108609,1.6022582,dischage
70.21608794,1.6010286,dischage
70.68108619,1.6000433,dischage
71.14608815,1.5987295,dischage
71.61109206,1.5975419,dischage
72.07609258,1.5963848,dischage
72.54109586,1.5952697,dischage
73.00610113,1.5941737,dischage
73.47109578,1.5928943,dischage
73.93609037,1.5917754,dischage
74.40108453,1.5905687,dischage
74.8660769,1.5894688,dischage
75.33106514,1.5883805,dischage
75.79606033,1.5870744,dischage
76.2610517,1.5860127,dischage
76.72604417,1.5848824,dischage
77.19102759,1.5838741,dischage
77.65603055,1.5826216,dischage
78.12103799,1.5814682,dischage
78.58604243,1.5803074,dischage
79.05104951,1.5792152,dischage
79.51605165,1.5781344,dischage
79.9810532,1.5769925,dischage
80.44605365,1.5758774,dischage
80.91105778,1.5746821,dischage
81.37606013,1.5735899,dischage
81.84107305,1.5725551,dischage
82.30608297,1.5714017,dischage
82.77110287,1.5702217,dischage
83.23612013,1.5691868,dischage
83.70113253,1.5681328,dischage
84.16613312,1.5670062,dischage
84.63113625,1.5658872,dischage
85.09614744,1.5647531,dischage
85.56116187,1.5636799,dischage
86.02617012,1.5627177,dischage
86.49117187,1.561572,dischage
86.95616833,1.560495,dischage
87.42116543,1.5593532,dischage
87.88616088,1.5582877,dischage
88.35115847,1.5572108,dischage
88.81615051,1.5561224,dischage
89.28114134,1.5550952,dischage
89.74613272,1.5540297,dischage
90.21112361,1.5529566,dischage
90.67611839,1.5519331,dischage
91.14111276,1.550776,dischage
91.60610921,1.5498022,dischage
92.07110493,1.5487405,dischage
92.53610302,1.5475796,dischage
93.00110079,1.5466325,dischage
93.46609742,1.5455976,dischage
93.93108967,1.544471,dischage
94.3960774,1.5434017,dischage
94.86107112,1.5423554,dischage
95.32606912,1.5413816,dischage
95.79105792,1.5402932,dischage
96.25604181,1.5394111,dischage
96.72101704,1.5381891,dischage
97.18598934,1.5371426,dischage
97.6509624,1.5361421,dischage
98.11595077,1.5351033,dischage
98.58093484,1.534183,dischage
99.04591424,1.5331481,dischage
99.51090648,1.5320101,dischage
99.97589457,1.5309905,dischage
100.4408869,1.5300815,dischage
100.9058826,1.5289512,dischage
101.3708744,1.5280766,dischage
101.8358667,1.5270456,dischage
102.3008639,1.525919,dischage
102.7658518,1.5249566,dischage
103.2308363,1.523876,dischage
103.6958188,1.5230089,dischage
104.160799,1.5221382,dischage
104.6257683,1.5209621,dischage
105.0907496,1.5199807,dischage
105.5557392,1.5190527,dischage
106.0207254,1.5180445,dischage
106.4857179,1.5170516,dischage
106.9507089,1.5160282,dischage
107.4157032,1.5151613,dischage
107.8806981,1.5141646,dischage
108.3456948,1.5131946,dischage
108.8106953,1.5121672,dischage
109.2757,1.5112584,dischage
109.7407052,1.5102578,dischage
110.2057048,1.5093871,dischage
110.6706997,1.5083483,dischage
111.1356973,1.5074319,dischage
111.6006848,1.5063931,dischage
112.0656804,1.5055606,dischage
112.5306728,1.5045409,dischage
112.9956636,1.5037047,dischage
113.4606539,1.5027002,dischage
113.9256425,1.5017226,dischage
114.3906437,1.5008595,dischage
114.8556447,1.4999239,dischage
115.3206528,1.4990418,dischage
115.7856532,1.498087,dischage
116.2506573,1.4972355,dischage
116.7156599,1.4963075,dischage
117.180661,1.4954368,dischage
117.6456631,1.494547,dischage
118.1106684,1.4936954,dischage
118.5756784,1.4928209,dischage
119.0406912,1.4919004,dischage
119.5057043,1.4910145,dischage
119.9707144,1.4902049,dischage
120.435721,1.48938,dischage
120.9007237,1.4885246,dischage
121.3657377,1.4876845,dischage
121.8307513,1.4869436,dischage
122.2957661,1.4859507,dischage
122.7607674,1.4852672,dischage
123.22577,1.4845377,dischage
123.690777,1.4836861,dischage
124.1557877,1.4829261,dischage
124.6208042,1.4822234,dischage
125.0858148,1.4814597,dischage
125.5508225,1.4806769,dischage
126.0158355,1.4799398,dischage
126.4808481,1.4792868,dischage
126.9458632,1.4784962,dischage
127.4108707,1.4777745,dischage
127.8758741,1.4770451,dischage
128.3408855,1.4764646,dischage
128.805901,1.4757276,dischage
129.2709038,1.4750173,dischage
129.7359055,1.474265,dischage
130.2009125,1.4736768,dischage
130.6659246,1.4731193,dischage
131.1309378,1.4724815,dischage
131.5959444,1.4718744,dischage
132.0609424,1.47129,dischage
132.5259405,1.4705797,dischage
132.9909299,1.4701711,dischage
133.4559182,1.4695638,dischage
133.9209068,1.468991,dischage
134.3858941,1.4685825,dischage
134.8508841,1.4679028,dischage
135.3158807,1.4676278,dischage
135.780878,1.4671313,dischage
136.2458848,1.4665852,dischage
136.7108878,1.4662759,dischage
137.1758854,1.4657947,dischage
137.640881,1.4653555,dischage
138.1058848,1.4648438,dischage
138.5708877,1.4645039,dischage
139.0358956,1.4640954,dischage
139.5008986,1.4636829,dischage
139.9658982,1.4633048,dischage
140.4308926,1.4628656,dischage
140.8958867,1.4625105,dischage
141.3608811,1.4620522,dischage
141.8258762,1.4616398,dischage
142.290876,1.4613839,dischage
142.7558688,1.4609143,dischage
143.2208679,1.4605781,dischage
143.685878,1.460158,dischage
144.1508858,1.4597914,dischage
144.6158913,1.4595126,dischage
145.0809029,1.4591346,dischage
145.5459147,1.4587947,dischage
146.0109178,1.4584968,dischage
146.4759275,1.4581684,dischage
146.9409357,1.4577789,dischage
147.4059477,1.4575498,dischage
147.8709571,1.4572634,dischage
148.3359646,1.4568701,dischage
148.8009695,1.456576,dischage
149.2659713,1.4562781,dischage
149.7309643,1.4559573,dischage
150.1959586,1.4556212,dischage
150.660951,1.4553845,dischage
151.1259391,1.4550217,dischage
151.5909386,1.4547544,dischage
152.0559346,1.4546016,dischage
152.5209295,1.4542388,dischage
152.9859201,1.4539676,dischage
153.4509065,1.453727,dischage
153.9158922,1.4534483,dischage
154.3808766,1.453181,dischage
154.8458654,1.4529901,dischage
155.3108589,1.4526578,dischage
155.7758572,1.4524019,dischage
156.2408529,1.4521079,dischage
156.7058488,1.451871,dischage
157.1708454,1.4516459,dischage
157.6358514,1.4513747,dischage
158.1008516,1.4511455,dischage
158.5658462,1.4507369,dischage
159.0308308,1.4507025,dischage
159.4958199,1.4504925,dischage
159.9608203,1.4501984,dischage
160.4258264,1.4500036,dischage
160.8908199,1.4499043,dischage
161.3558117,1.4495645,dischage
161.8208029,1.4492437,dischage
162.2857907,1.4489917,dischage
162.7507815,1.4486861,dischage
163.2157683,1.4486365,dischage
163.6807567,1.4483845,dischage
164.1457461,1.4480828,dischage
164.610743,1.4479147,dischage
165.0757455,1.4477391,dischage
165.540749,1.4475291,dischage
166.0057418,1.4471433,dischage
166.4707352,1.4470861,dischage
166.9357318,1.4468149,dischage
167.4007294,1.4467003,dischage
167.8657232,1.4464636,dischage
168.3307182,1.4463605,dischage
168.7957033,1.4460588,dischage
169.2606926,1.4459099,dischage
169.725691,1.4456387,dischage
170.1906872,1.4454362,dischage
170.6556852,1.4452683,dischage
171.1206858,1.4450964,dischage
171.5856855,1.4448863,dischage
172.050688,1.4446687,dischage
172.5156946,1.4445274,dischage
172.9807063,1.4443327,dischage
173.4457175,1.4441684,dischage
173.910731,1.4439279,dischage
174.3757421,1.4437407,dischage
174.8407522,1.4435804,dischage
175.3057666,1.4433397,dischage
175.7707814,1.443187,dischage
176.2357877,1.4429502,dischage
176.7007978,1.4427631,dischage
177.165811,1.44266,dischage
177.630822,1.4424614,dischage
178.0958379,1.4421979,dischage
178.5608495,1.4421062,dischage
179.0258618,1.4419038,dischage
179.49087,1.441942,dischage
179.9558731,1.4414914,dischage
180.4208743,1.441415,dischage
180.8858837,1.4412394,dischage
181.3508842,1.4411134,dischage
181.8158875,1.4409835,dischage
182.2808926,1.4407085,dischage
182.7458905,1.4405634,dischage
183.2108755,1.4404908,dischage
183.6758541,1.4402465,dischage
184.1408254,1.4401127,dischage
184.6058018,1.4399562,dischage
185.0707882,1.4398111,dischage
185.5357817,1.4395515,dischage
186.0007715,1.4394674,dischage
186.4657626,1.4392841,dischage
186.9307515,1.439181,dischage
187.3957423,1.4389633,dischage
187.8607308,1.4388487,dischage
188.3257177,1.4385279,dischage
188.7907117,1.4384553,dischage
189.2557015,1.4383522,dischage
189.7206922,1.4381957,dischage
190.1856908,1.4378597,dischage
190.6506912,1.4378558,dischage
191.115685,1.4376954,dischage
191.5806807,1.4375695,dischage
192.0456824,1.437367,dischage
192.5106856,1.4373479,dischage
192.9756871,1.4370577,dischage
193.4406844,1.4369508,dischage
193.9056842,1.4368132,dischage
194.3706849,1.4366834,dischage
194.83569,1.4365231,dischage
195.3006858,1.4363321,dischage
195.7656688,1.4360801,dischage
196.2306521,1.4361182,dischage
196.6956435,1.4359694,dischage
197.1606406,1.4357784,dischage
197.6256419,1.4356179,dischage
198.0906351,1.4355378,dischage
198.5556291,1.4353354,dischage
199.0206254,1.4351749,dischage
199.4856293,1.4351559,dischage
199.9506348,1.4350184,dischage
200.415643,1.4348962,dischage
200.8806489,1.4346595,dischage
201.3456492,1.4346404,dischage
201.8106453,1.4345257,dischage
202.2756394,1.4343196,dischage
202.7406334,1.4342356,dischage
203.2056194,1.4341363,dischage
203.6706024,1.4340675,dischage
204.1355835,1.4338498,dischage
204.6005574,1.4337621,dischage
205.0655275,1.4337467,dischage
205.5305044,1.4336399,dischage
205.9954826,1.4335023,dischage
206.4604734,1.4333305,dischage
206.9254659,1.4331625,dischage
207.3904514,1.4330403,dischage
207.85544,1.4329143,dischage
208.3204347,1.4327805,dischage
208.7854332,1.4326125,dischage
209.2504302,1.4325438,dischage
209.7154226,1.4325094,dischage
210.1804157,1.4324216,dischage
210.6454107,1.4322039,dischage
211.1104015,1.4321122,dischage
211.5753993,1.4319977,dischage
212.0404048,1.4318564,dischage
212.5054141,1.4317685,dischage
212.9704182,1.4316387,dischage
213.4354196,1.4315509,dischage
213.9004222,1.4313751,dischage
214.3654304,1.4312721,dischage
214.8304338,1.4312378,dischage
215.2954312,1.431127,dischage
215.7604319,1.4310238,dischage
216.2254364,1.4309666,dischage
216.6904481,1.4308368,dischage
217.1554633,1.4307451,dischage
217.6204733,1.4305427,dischage
218.0854798,1.4305007,dischage
218.5504823,1.4304091,dischage
219.0154785,1.4302983,dischage
219.4804681,1.4303594,dischage
219.9454632,1.4301761,dischage
220.410461,1.4299278,dischage
220.8754476,1.4299241,dischage
221.3404398,1.4297522,dischage
221.80544,1.4297216,dischage
222.2704416,1.429588,dischage
222.7354494,1.4295117,dischage
223.2004598,1.4294276,dischage
223.6654705,1.4293474,dischage
224.1304749,1.4293666,dischage
224.595477,1.429103,dischage
225.0604791,1.4290496,dischage
225.5254757,1.428977,dischage
225.9904725,1.4288968,dischage
226.4554793,1.4287708,dischage
226.9204835,1.4286371,dischage
227.3854808,1.4285569,dischage
227.8504782,1.428408,dischage
228.3154784,1.4283316,dischage
228.7804817,1.4282933,dischage
229.2454834,1.4281483,dischage
229.7104915,1.4281025,dischage
230.1755085,1.4280032,dischage
230.6405243,1.4278657,dischage
231.1055354,1.4277817,dischage
231.5705523,1.4277626,dischage
232.0355654,1.4276824,dischage
232.5005737,1.4276289,dischage
232.9655886,1.4274342,dischage
233.4306037,1.4273502,dischage
233.8956141,1.4272547,dischage
234.3606186,1.427247,dischage
234.8256202,1.4270751,dischage
235.2906316,1.4269606,dischage
235.7556383,1.4269758,dischage
236.2206435,1.4268498,dischage
236.6856453,1.4267658,dischage
237.1506481,1.4267467,dischage
237.6156487,1.426445,dischage
238.0806544,1.4265481,dischage
238.545664,1.4264297,dischage
239.0106778,1.4263496,dischage
239.4756973,1.4263114,dischage
239.9407061,1.4262809,dischage
240.4057155,1.4261013,dischage
240.8707323,1.4260098,dischage
241.3357492,1.4260058,dischage
241.8007617,1.4258341,dischage
242.2657709,1.4258531,dischage
242.7307863,1.425792,dischage
243.1957873,1.4257386,dischage
243.6607925,1.4255209,dischage
244.1258026,1.4254751,dischage
244.5908145,1.4253452,dischage
245.0558248,1.4252689,dischage
245.5208376,1.4252154,dischage
245.9858411,1.4251658,dischage
246.4508354,1.4251008,dischage
246.9158345,1.4250358,dischage
247.3808428,1.4248984,dischage
247.8458462,1.4247876,dischage
248.3108447,1.4247036,dischage
248.7758549,1.4246311,dischage
249.2408637,1.4245852,dischage
249.7058638,1.424467,dischage
250.1708617,1.4244897,dischage
250.6358606,1.4244058,dischage
251.1008496,1.4243523,dischage
251.5658414,1.4241537,dischage
252.0308455,1.4240736,dischage
252.4958547,1.4239857,dischage
252.9608704,1.4240353,dischage
253.4258804,1.4239093,dischage
253.8908862,1.4237757,dischage
254.3558894,1.4237413,dischage
254.8208974,1.4235656,dischage
255.285908,1.4234015,dischage
255.7509204,1.4235084,dischage
256.2159235,1.4234396,dischage
256.6809259,1.4233174,dischage
257.145931,1.4233021,dischage
257.610942,1.4231762,dischage
258.0759498,1.4231112,dischage
258.5409513,1.4230616,dischage
259.0059502,1.4229355,dischage
259.4709516,1.4229355,dischage
259.9359463,1.4228783,dischage
260.4009435,1.422821,dischage
260.8659324,1.4227178,dischage
261.3309171,1.4226568,dischage
261.795894,1.422546,dischage
262.2608858,1.4225384,dischage
262.7258784,1.4223894,dischage
263.1908759,1.4223245,dischage
263.6558773,1.4222634,dischage
264.1208663,1.4221832,dischage
264.5858599,1.4220724,dischage
265.050852,1.4220228,dischage
265.515847,1.4220037,dischage
265.9808428,1.4219846,dischage
266.4458508,1.4218738,dischage
266.9108628,1.421809,dischage
267.3758743,1.4217097,dischage
267.84088,1.4216791,dischage
268.3058897,1.4216256,dischage
268.7708978,1.4215913,dischage
269.2359107,1.4214346,dischage
269.7009214,1.4214271,dischage
270.1659344,1.4213774,dischage
270.630942,1.4214615,dischage
271.095955,1.4211942,dischage
271.5609644,1.4211178,dischage
272.0259693,1.421091,dischage
272.4909745,1.421007,dischage
272.9559867,1.4209116,dischage
273.4210028,1.4209306,dischage
273.88602,1.420858,dischage
274.3510348,1.4209077,dischage
274.8160506,1.4206939,dischage
275.2810639,1.4206251,dischage
275.7460787,1.4205678,dischage
276.2110935,1.4203998,dischage
276.676105,1.4204189,dischage
277.1411156,1.4204036,dischage
277.6061226,1.4202776,dischage
278.0711293,1.4201859,dischage
278.536137,1.4201592,dischage
279.0011406,1.4201133,dischage
279.4661479,1.4200485,dischage
279.9311617,1.4199568,dischage
280.3961825,1.4199339,dischage
280.8612015,1.4197887,dischage
281.326216,1.4197963,dischage
281.7912274,1.4197429,dischage
282.2562447,1.4196589,dischage
282.7212583,1.4195864,dischage
283.1862803,1.4195712,dischage
283.6513061,1.4194527,dischage
284.1163288,1.4193954,dischage
284.5813475,1.4194298,dischage
285.0463614,1.4191548,dischage
285.5113691,1.4192694,dischage
285.9763764,1.4191968,dischage
286.4413834,1.4191701,dischage
286.9063989,1.4190594,dischage
287.3714167,1.418918,dischage
287.8364278,1.4187577,dischage
288.3014405,1.418918,dischage
288.7664462,1.4188455,dischage
289.2314503,1.4187233,dischage
289.6964624,1.4186774,dischage
290.1614718,1.4186622,dischage
290.6264734,1.4186317,dischage
291.0914715,1.4185247,dischage
291.5564719,1.4184445,dischage
292.0214713,1.4183949,dischage
292.486466,1.4183376,dischage
292.9514708,1.4183185,dischage
293.416483,1.4181161,dischage
293.8814964,1.4182078,dischage
294.3465022,1.4180588,dischage
294.8115052,1.4179672,dischage
295.2765069,1.4179672,dischage
295.7415079,1.4179442,dischage
296.2065119,1.4178717,dischage
296.6715137,1.4177724,dischage
297.136518,1.4177419,dischage
297.6015175,1.41757,dischage
298.0665173,1.41757,dischage
298.5315121,1.4175166,dischage
298.9965052,1.4174784,dischage
299.4615019,1.4174097,dischage
299.9265023,1.4173447,dischage
300.3915057,1.4173218,dischage
300.8565082,1.4172339,dischage
301.3215187,1.4171882,dischage
301.7865268,1.4171729,dischage
302.2515202,1.4170582,dischage
302.7165093,1.417066,dischage
303.1814958,1.4169017,dischage
303.6464807,1.4169667,dischage
304.1114749,1.4169055,dischage
304.5764722,1.4167376,dischage
305.0414602,1.4164969,dischage
305.5064481,1.4167719,dischage
305.9714423,1.4165771,dischage
306.4364328,1.4166535,dischage
306.9014234,1.4165351,dischage
307.3664228,1.4165618,dischage
307.8314221,1.4164128,dischage
308.2964232,1.416348,dischage
308.7614271,1.4162525,dischage
309.226428,1.416241,dischage
309.6914254,1.416157,dischage
310.1564216,1.4161341,dischage
310.6214199,1.4160234,dischage
311.086421,1.4159584,dischage
311.5514196,1.4160272,dischage
312.0164199,1.4157484,dischage
312.4814158,1.4158897,dischage
312.9464062,1.4157981,dischage
313.4114018,1.4156492,dischage
313.8763966,1.4156109,dischage
314.3413888,1.4155651,dischage
314.8063895,1.4155574,dischage
315.2713877,1.415504,dischage
315.7363918,1.4154239,dischage
316.2013945,1.4153856,dischage
316.6663958,1.4153016,dischage
317.1313943,1.4152061,dischage
317.596396,1.4151603,dischage
318.0614005,1.4150839,dischage
318.5264074,1.4148662,dischage
318.9914074,1.415061,dischage
319.456408,1.4149617,dischage
319.9214141,1.4149464,dischage
320.3864238,1.4147631,dischage
320.8514377,1.414786,dischage
321.3164467,1.4147135,dischage
321.7814481,1.4146256,dischage
322.2464456,1.4145951,dischage
322.711441,1.414557,dischage
323.1764364,1.414469,dischage
323.6414391,1.4144614,dischage
324.1064467,1.414301,dischage
324.5714565,1.4143392,dischage
325.0364628,1.4142591,dischage
325.5014606,1.4141598,dischage
325.966468,1.414156,dischage
326.4314778,1.4140987,dischage
326.8964804,1.4140069,dischage
327.3614858,1.413965,dischage
327.8264982,1.4141254,dischage
328.2915124,1.4137818,dischage
328.7565161,1.4137816,dischage
329.2215102,1.4137435,dischage
329.68651,1.4136901,dischage
330.1515049,1.4135984,dischage
330.6164914,1.4136442,dischage
331.0814811,1.4135563,dischage
331.5464662,1.41348,dischage
332.0114607,1.4134532,dischage
332.4764545,1.4133196,dischage
332.9414579,1.4132624,dischage
333.4064637,1.413247,dischage
333.8714708,1.4132394,dischage
334.3364825,1.413186,dischage
334.8014935,1.4130638,dischage
335.2665087,1.4130369,dischage
335.7315192,1.4129186,dischage
336.1965327,1.4129378,dischage
336.6615384,1.4128194,dischage
337.1265427,1.4128041,dischage
337.5915429,1.4127125,dischage
338.0565508,1.4127239,dischage
338.521563,1.4126818,dischage
338.9865714,1.41251,dischage
339.4515874,1.412487,dischage
339.9165991,1.4123763,dischage
340.381604,1.4123726,dischage
340.8466116,1.4123152,dischage
341.3116272,1.4123076,dischage
341.7766421,1.412151,dischage
342.2416565,1.4121358,dischage
342.7066652,1.4120059,dischage
343.1716613,1.4120288,dischage
343.6366653,1.4119486,dischage
344.1016742,1.4119716,dischage
344.5666806,1.411899,dischage
345.0316901,1.411857,dischage
345.4967087,1.4117348,dischage
345.9617228,1.4116927,dischage
346.4267392,1.4117539,dischage
346.8917536,1.4116203,dischage
347.3567555,1.4115132,dischage
347.8217652,1.411498,dischage
348.2867811,1.4114101,dischage
348.7517959,1.4112957,dischage
349.2168088,1.411288,dischage
349.6818189,1.4112231,dischage
350.146826,1.4112002,dischage
350.6118372,1.4110742,dischage
351.0768463,1.411097,dischage
351.5418507,1.4110054,dischage
352.0068524,1.4110359,dischage
352.4718471,1.4109672,dischage
352.9368451,1.4108297,dischage
353.401836,1.4108374,dischage
353.8668441,1.4107724,dischage
354.3318457,1.4106541,dischage
354.7968575,1.4106541,dischage
355.2618729,1.4106082,dischage
355.7268914,1.4104631,dischage
356.1919141,1.4104631,dischage
356.6569409,1.4104326,dischage
357.1219699,1.4102798,dischage
357.5869954,1.4102416,dischage
358.052023,1.4101537,dischage
358.5170456,1.4101385,dischage
358.9820675,1.4101194,dischage
359.447096,1.4100277,dischage
359.912134,1.4099705,dischage
360.3771751,1.4099514,dischage
360.8422084,1.4098636,dischage
361.3072393,1.4097834,dischage
361.7722655,1.4097948,dischage
362.2372953,1.4096726,dischage
362.7023235,1.4096038,dischage
363.1673503,1.4095695,dischage
363.6323761,1.4095771,dischage
364.0974066,1.4094549,dischage
364.5624372,1.40939,dischage
365.0274596,1.4093328,dischage
365.4924752,1.4092983,dischage
365.957503,1.4092792,dischage
366.4225396,1.409199,dischage
366.8875667,1.4090692,dischage
367.3525966,1.4091494,dischage
367.8176181,1.4089966,dischage
368.2826437,1.4088898,dischage
368.7476766,1.4088477,dischage
